SMILES,absorption,emission,phosphorescence_peak,hl_gap,soqy,flqy,metal_complex,reference_DOI
[H]C(C=C9)=CC=C9/C(C2=CC=C(\C(C8=CC=C(NC(=S)(C%10=CC=C(CO)C=C%10[N+]([O-])=O)=S)C=C8)=C3/N=C(\C(C7=CC=C([H])C=C7)=C(C=C6)/N/C6=C4C5=CC=C([H])C=C5)C=C3)N2)=C1C=CC\4=N/1,418.0,653.0,,,0.11,0.02,False,10.1021/jo900832y
[H]C(C=C9)=CC=C9\C(C(C=C6)=N/C6=C4C5=CC=C(NC(=S)(C%11=CC=C(CO)C=C%11[N+]([O-])=O)=S)C=C5)=C(N2)/C=C/C2=C(C7=CC=C([H])C=C7)/C3=N/C(C=C3)=C(C8=CC=C(NC(=S)(C%10=CC=C(CO)C=C%10[N+]([O-])=O)=S)C=C8)\C1=CC=C\4N1,420.0,652.0,,,0.01,0.01,False,10.1021/jo900832y
[H]C(C=C9)=CC=C9/C(C5=N/C(C=C5)=C3C4=CC=C(NC(=S)(C%10=CC=C(CO)C=C%10[N+]([O-])=O)=S)C=C4)=C(C=C2)/N/C2=C(C8=CC=C(NC(=S)(C%11=CC=C(CO)C=C%11[N+]([O-])=O)=S)C=C8)\C(C=C6)=N/C6=C(C7=CC=C([H])C=C7)\C1=CC=C\3N1,421.0,652.0,,,0.01,0.0,False,10.1021/jo900832y
[H]C(C=C9)=CC=C9/C(C5=N/C(C=C5)=C3C4=CC=C(NC(=S)(C%10=CC=C(CO)C=C%10[N+]([O-])=O)=S)C=C4)=C(C=C2)/N/C2=C(C8=CC=C(NC(=S)(C%11=CC=C(CO)C=C%11[N+]([O-])=O)=S)C=C8)\C(C=C6)=N/C6=C(C7=CC=C(NC(=S)(C%12=CC=C(CO)C=C%12[N+]([O-])=O)=S)C=C7)\C1=CC=C\3N1,422.0,651.0,,,0.05,0.01,False,10.1021/jo900832y
S=C(NC(C=C9)=CC=C9/C2=C1/N=C(\C(C7=CC=C(NC(=S)(C%13=CC=C(CO)C=C%13[N+]([O-])=O)=S)C=C7)=C(C=C4)/N/C4=C(C8=CC=C(NC(=S)(C%11=CC=C(CO)C=C%11[N+]([O-])=O)=S)C=C8)\C(C=C5)=N/C5=C(C6=CC=C(NC(=S)(C%12=CC=C(CO)C=C%12[N+]([O-])=O)=S)C=C6)\C3=CC=C2N3)C=C1)(C%10=CC=C(CO)C=C%10[N+]([O-])=O)=S,440.0,653.0,,,0.01,0.0,False,10.1021/jo900832y
O=C(CCOCCOCCN)NC(C=C9)=CC=C9\C2=C1N=C(\C(C7=CC=C(NC(CCOCCOCCN)=O)C=C7)=C(C=C4)/N/C4=C(C8=CC=CC=C8)\C(C=C5)=N/C5=C(C6=CC=C(NC(CCOCCOCCN)=O)C=C6)\C3=CC=C2N3)C=C/1,424.0,660.0,,,0.57,0.17,False,10.1021/jo900832y
O=C(CCOCCOCCNS(C%10=CC=C([N+]([O-])=O)C=C%10[N+]([O-])=O)(=O)=O)NC(C=C9)=CC=C9\C2=C1N=C(\C(C7=CC=C(NC(CCOCCOCCNS(C%12=CC=C([N+]([O-])=O)C=C%12[N+]([O-])=O)(=O)=O)=O)C=C7)=C(C=C4)/N/C4=C(C8=CC=CC=C8)\C(C=C5)=N/C5=C(C6=CC=C(NC(CCOCCOCCNS(C%11=CC=C([N+]([O-])=O)C=C%11[N+]([O-])=O)(=O)=O)=O)C=C6)\C3=CC=C2N3)C=C/1,422.0,656.0,,,0.23,0.08,False,10.1021/jo900832y
[CH2COOtBu]NC(C=C9)=CC=C9/C(C2=CC=C(\C(C8=CC=CC=C8)=C3/N=C(\C(C7=CC=CC=C7)=C(C=C6)/N/C6=C4C5=CC=CC=C5)C=C3)N2)=C1C=CC\4=N/1,417.0,651.0,,,0.16,0.05,False,10.1021/jo900832y
O=S(CCCNC(C=C9)=CC=C9\C(C2=CC=C(\C(C8=CC=CC=C8)=C3/N=C(\C(C7=CC=CC=C7)=C(C=C6)/N/C6=C4C5=CC=CC=C5)C=C3)N2)=C1/C=CC\4=N1)(O)=O,418.0,651.0,,,0.23,0.03,False,10.1021/jo900832y
O=C(OCCOCCOCCOC)CNC(C=C9)=CC=C9/C(C2=CC=C(\C(C8=CC=CC=C8)=C3/N=C(\C(C7=CC=CC=C7)=C(C=C6)/N/C6=C4C5=CC=CC=C5)C=C3)N2)=C1C=CC\4=N/1,418.0,650.0,,,0.23,0.05,False,10.1021/jo900832y
O=C(O)CNC(C=C9)=CC=C9/C(C2=CC=C(\C(C8=CC=CC=C8)=C3/N=C(\C(C7=CC=CC=C7)=C(C=C6)/N/C6=C4C5=CC=CC=C5)C=C3)N2)=C1C=CC\4=N/1,417.0,650.0,,,0.19,0.05,False,10.1021/jo900832y
O=C(OCCOCCOCCOC)CNC(C=C9)=CC=C9/C(C2=CC=C(\C(C8=CC=C(NCC(OCCOCCOCCOC)=O)C=C8)=C3/N=C(\C(C7=CC=C(NCC(OCCOCCOCCOC)=O)C=C7)=C(C=C6)/N/C6=C4C5=CC=C(NCC(OCCOCCOCCOC)=O)C=C5)C=C3)N2)=C1C=CC\4=N/1,420.0,651.0,,,0.07,0.02,False,10.1021/jo900832y
[CH2CO2(PEG)3]N([DNs])C(C=C9)=CC=C9/C(C2=CC=C(\C(C8=CC=C(N([DNs])[CH2CO2(PEG)3])C=C8)=C3/N=C(\C(C7=CC=C(N([DNs])[CH2CO2PEG)3])C=C7)=C(C=C6)/N/C6=C4C5=CC=C(N([DNs])[CH2CO2(PEG)3])C=C5)C=C3)N2)=C1C=CC\4=N/1,437.0,686.0,,,0.61,0.3,False,10.1021/jo900832y
C[C@@]1=[C@@](CC)C\4=N/C1=C\C2=C(C([N+]6=CC=CC=C6)=C)C=C(\C=C3/N=C(C(CC7=O)=C(C7=C5C)N/C5=C4)[C@@H](CCC(OC)=O)[C@@H]3C)N2.F[P](F)(F)(F)(F)F,354.0,753.0,,-1.04,,0.025,False,10.1002/ejoc.201901172
CC1=C(CC)C\4=N/C1=C\C2=C(C([N+]6=CC=CC=C6)=C)C=C(\C=C3/N=C(C(CC7=O)=C(C7=C5C)N/C5=C4)[C@@H](CCC(OC)=O)[C@@H]3C)N2.[PF6-],409.0,678.0,,-0.7300000000000001,,0.088,False,10.1002/ejoc.201901172
CC1=C(CC)C\4=N/C1=C\C2=C(C([N+]6=CC=CC=C6)=C)C=C(\C=C3/N=C(C(CC7=O)=C(C7=C5C)N/C5=C4)C(CCC(OC)=O)C3C)N2.[PF6-],416.0,642.0,,-0.6400000000000001,,0.033,False,10.1002/ejoc.201901172
CC1=C(CCC(OC)=O)C\5=N/C1=C\C2=C(/C([H])=C([H])/[H])C(C)=C(\C=C3/N=C(\C=C(C(C)=C6CCC(OC)=O)/N/C6=C5)[C@@]4(C)C3=C[C@]([H])([H])[C@@]([H])([C@@](O)=O)[C@@]([C@](OC)=O)4[H])N2,406.0,,,,0.54,,False,10.1016/j.tet.2008.06.103
CC5=C(CCC(OC)=O)/C6=C/C2=N/C(C(C)C2CCC(OC)=O)=C\C1=C(C)C(/C([H])=C([H])\[H])=C(/C=C(N=C4\C=C5/N6)/[C@@]3(C)C4=C[C@]([H])([H])[C@@]([H])([C@@](O)=O)[C@]([H])3[C@](OC)=O)N1.[PF6-],406.0,,,,0.25,,False,10.1016/j.tet.2008.06.103
CC(C(N78)=C6)=C(C(OC)=O)C7=C(CC(OC)=O)C5=[N@@]2C([C@](C)([H])=[C@@]([H])5CCC([o]C)=[o])=CC1=C(C)C(C9CCC%10=C(C(C=CC=C%11)=C%11OC%10=O)O9)=C4N1[2H]82[N@]3=C6C(CC)=C(C)C3=C4,396.0,,,,0.61,0.13,False,10.1002/chem.201403214
CC(C(N78)=C6)=C(C(OC)=O)C7=C(CC(OC)=O)C5=[N@@]2C([C@](C)([H])=[C@@]([H])5CCC([o]C)=[o])=CC1=C(C)C(C9CCC%10=C(C(C=C(C)C=C%11)=C%11OC%10=O)O9)=C4N1[2H]82[N@]3=C6C(CC)=C(C)C3=C4,396.0,,,,0.62,0.16,False,10.1002/chem.201403214
CC(C(N78)=C6)=C(C(OC)=O)C7=C(CC(OC)=O)C5=[N@@]2C([C@](C)([H])=[C@@]([H])5CCC([o]C)=[o])=CC1=C(C)C(C9CCC%10=C(C(C=CC=C%11)=C%11N(C)C%10=O)O9)=C4N1[2H]82[N@]3=C6C(CC)=C(C)C3=C4,396.0,,,,0.6,0.2,False,10.1002/chem.201403214
CC(C(N78)=C6)=C(C(OC)=O)C7=C(CC(OC)=O)C5=[N@@]2C([C@](C)([H])=[C@@]([H])5CCC([o]C)=[o])=CC1=C(C)C(C9CCC%10=C(C(C(C=CC=C%11)=C%11C%10=O)=O)O9)=C4N1[2H]82[N@]3=C6C(CC)=C(C)C3=C4,396.0,,,,0.04,0.01,False,10.1002/chem.201403214
CC(C(N78)=C6)=C(CCC(OC)=O)C7=CC5=[N@@]2C(C(C)=C5CCC([o]C)=[o])=CC1=C(C)C(C9OC(C(C=CC=C%11)=C%11OC%10=O)C%10CC9)=C4N1[2H]82[N@]3=C6C(C%12OC(C(C=CC=C%14)=C%14OC%13=O)C%13CC%12)=C(C)C3=C4,401.0,,,,0.72,0.07,False,10.1002/chem.201403214
CC(C(N78)=C6)=C(CCC(OC)=O)C7=CC5=[N@@]2C(C(C)=C5CCC([o]C)=[o])=CC1=C(C)C(C9OC(C(C=C(C)C=C%11)=C%11OC%10=O)C%10CC9)=C4N1[2H]82[N@]3=C6C(C%12OC(C(C=C(C)C=C%14)=C%14OC%13=O)C%13CC%12)=C(C)C3=C4,401.0,,,,0.69,0.08,False,10.1002/chem.201403214
CC(C(N78)=C6)=C(CCC(OC)=O)C7=CC5=[N@@]2C(C(C)=C5CCC([o]C)=[o])=CC1=C(C)C(C9OC(C(C=CC=C%11)=C%11N(C)C%10=O)C%10CC9)=C4N1[2H]82[N@]3=C6C(C%12OC(C(C=CC=C%14)=C%14N(C)C%13=O)C%13CC%12)=C(C)C3=C4,400.0,,,,0.71,0.08,False,10.1002/chem.201403214
CC(C(N78)=C6)=C(CCC(OC)=O)C7=CC5=[N@@]2C(C(C)=C5CCC([o]C)=[o])=CC1=C(C)C(C9OC(C(C(C=CC=C%13)C%13C%10=O)=O)=C%10CC9)=C4N1[2H]82[N@]3=C6C(C%11OC(C(C(C=CC=C%14)=C%14C%12=O)=O)=C%12CC%11)=C(C)C3=C4,400.0,,,,0.02,0.0,False,10.1002/chem.201403214
C2(\C(C8=CC(C%17)=C(C%13=C%17C=CC=C%13)C=C8)=C(C=C6)/N/C6=C4C5=CC(C%15)=C(C%12=C%15C=CC=C%12)C=C5)=N/C(C=C2)=C(C9=CC%16=C(C%11=C(C%16)C=CC=C%11)C=C9)\C1=CC=C(/C(C7=CC%14=C(C%10=C(C%14)C=CC=C%10)C=C7)=C3/C=CC\4=N3)N1,425.0,659.0,,,0.6,0.24,False,10.1039/d1nj01410b
CCCCC3(CCCC)C1=CC(/C(C5=CC=C(/C(C%10=CC=C(C%12=CC=C(C#CC%21=CC=C(C(C=CC=C%23)=C%23C%22)C%22=C%21)C=C%12C(CCCC)%13CCCC)C%13=C%10)=C6/C=CC7=N6)N5)=C4/N=C(\C(C%11=CC=C(C%16=CC=C(C#CC%24=CC=C(C(C=CC=C%26)=C%26C%25)C%25=C%24)C=C%16C(CCCC)%17CCCC)C%17=C%11)=C(C=C9)/N/C9=C7/C8=CC=C(C%14=CC=C(C#CC%18=CC=C(C(C=CC=C%20)=C%20C%19)C%19=C%18)C=C%14C(CCCC)%15CCCC)C%15=C8)C=C4)=CC=C1C2=CC=C(C#CC%27=CC=C(C(C=CC=C%29)=C%29C%28)C%28=C%27)C=C23,431.0,660.0,,,0.66,0.22,False,10.1039/d1nj01410b
OC(C(C=C9)=CC=C9\C(C(C=C5)=N/C5=C3C4=CC=CC=C4)=C(N6)/C=C/C6=C(C7=CC=CC=C7)/C2=N/C(C=C2)=C(C8=CC=CC=C8)\C1=CC=C\3N1)=O,647.0,,,,0.63,0.04,False,10.1021/jm301509n
O=C(CCCC(OC)=O)N\C(/C=C(N6)/C(C7=CC=CC=C7)=C\C6=C4/C=C(C8=CC=CC=C8)C(\C=C5)=N4)=C1N=C(C3=CC(C9=CC=CC=C9)=C/5N3)C=C/1C2=CC=CC=C2,715.0,,,,0.26,0.03,False,10.1021/jm301509n
OC(C(C=C9)=CC=C9\C(C(C=C5)=N/C5=C3C4=CC=[N+](C)C=C4)=C(N6)/C=C/C6=C(C7=CC=[N+](C)C=C7)/C2=N/C(C=C2)=C(C8=CC=[N+](C)C=C8)\C1=CC=C\3N1)=O,656.0,,,,0.69,0.022,False,10.1021/jm301509n
BrCCCCCCOC(C=C8)=CC=C8\C(C(C=C5)=N/C5=C3C4=CC=CC=C4)=C(N6)/C=C/C6=C(C9=CC=CC=C9)/C2=N/C(C=C2)=C(C7=CC=CC=C7)\C1=CC=C\3N1,420.0,654.0,,,0.61,0.094,False,10.1142/S1088424613501101
OC(C=C%10)=CC=[N+]%10CCCCCCOC(C=C8)=CC=C8\C(C(C=C5)=N/C5=C3C4=CC=CC=C4)=C(N6)/C=C/C6=C(C9=CC=CC=C9)/C2=N/C(C=C2)=C(C7=CC=CC=C7)\C1=CC=C\3N1,420.0,654.0,,,0.46,0.096,False,10.1142/S1088424613501101
COCCOCCOCCOC(C=C8)=CC=C8\C(C(C=C5)=N/C5=C3C4=CC=C(OCCOCCOCCOC)C=C4)=C(N6)/C=C/C6=C(C9=CC=C(OCCOCCOCCOC)C=C9)/C2=N/C(C=C2)=C(C7=CC=C(OCCOCCOCCOC)C=C7)\C1=CC=C\3N1,422.0,658.0,,,0.36,0.13,False,10.1142/S1088424613501101
OC(C=C8)=CC=C8\C(C(C=C5)=N/C5=C3C4=CC=C(OCCOCCOCCOC)C=C4)=C(N6)/C=C/C6=C(C9=CC=C(OCCOCCOCCOC)C=C9)/C2=N/C(C=C2)=C(C7=CC=C(OCCOCCOCCOC)C=C7)\C1=CC=C\3N1,422.0,657.0,,,0.33,0.098,False,10.1142/S1088424613501101
[-]OCCOCCOCCOC(C=C8)=CC=C8\C(C(C=C5)=N/C5=C3C4=CC=C(OCCOCCOCCOC)C=C4)=C(N6)/C=C/C6=C(C9=CC=C(OCCOCCOCCOC)C=C9)/C2=N/C(C=C2)=C(C7=CC=C(OCCOCCOCCOC)C=C7)\C1=CC=C\3N1,422.0,659.0,,,0.33,0.096,False,10.1142/S1088424613501101
COCCOCCOCCOC(C=C%10)=CC=C%10/C(C2=CC=C(\C(C7=CC=C(OCCOCCOCCOC)C=C7)=C3/N=C(\C(C8=CC=C(OCCOCCOCCOC)C=C8)=C(C=C6)/N/C6=C4C5=CC=C(OCCOCCOCCO[N+]9=CC=C(O)C=C9)C=C5)C=C3)N2)=C1C=CC\4=N/1,422.0,658.0,,,0.3,0.098,False,10.1142/S1088424613501101
CC(C=C8)=CC=C8/C(C2=CC=C(\C=C3/N=C(\C(C7=CC=C(C)C=C7)=C(C=C6)/N/C6=C4C5N=C(C(C=CC=N%11)=C%11C%10=C9C=CC=N%10)C9N5CCCC)C=C3)N2)=C1C=CC\4=N/1,415.0,,,,2.16,,False,10.1002/aoc.4468
OC(C(C=C7)=CC=C7/C(C2=CC=C(/C(C9=CC=C(C(O)=O)C=C9)=C3/C=CC4=N3)N2)=C1/N=C(\C(C8=CC=C(C(O)=O)C=C8)=C(C=C6)/N/C6=C4/C5=CC=C(C(O)=O)C=C5)C=C1)=O,417.0,650.0,,,0.58,0.25,False,10.1007/s10895-018-2264-x
O=C(NC8=CC=CC=C8)C(C=C7)=CC=C7\C(C2=CC=C(/C(C%12=CC=C(C(NC%13=CC=CC=C%13)=O)C=C%12)=C3/C=CC4=N3)N2)=C1N=C(\C(C9=CC=C(C(NC%10=CC=CC=C%10)=O)C=C9)=C(C=C6)/N/C6=C4/C5=CC=C(C(NC%11=CC=CC=C%11)=O)C=C5)C=C/1,420.0,651.0,,,0.39,0.42,False,10.1007/s10895-018-2264-x
O=C(NCCO)C(C=C7)=CC=C7\C(C2=CC=C(/C(C9=CC=C(C(NCCO)=O)C=C9)=C3/C=CC4=N3)N2)=C1N=C(\C(C8=CC=C(C(NCCO)=O)C=C8)=C(C=C6)/N/C6=C4/C5=CC=C(C(NCCO)=O)C=C5)C=C/1,422.0,654.0,,,0.61,0.52,False,10.1007/s10895-018-2264-x
O=C(NC8=CC=CC=C8)C(C=C7)=CC=C7\C(C2=CC=C(/C(C%12=CC=C(C(NC%13=CC=CC=N%13)=O)C=C%12)=C3/C=CC4=N3)N2)=C1N=C(\C(C9=CC=C(C(NC%10=CC=CC=N%10)=O)C=C9)=C(C=C6)/N/C6=C4/C5=CC=C(C(NC%11=CC=CC=N%11)=O)C=C5)C=C/1.[N],419.0,650.0,,,0.32,0.39,False,10.1007/s10895-018-2264-x
O=C(NNC(C%11=CC=CC=C%11)=O)C(C=C7)=CC=C7\C(C2=CC=C(/C(C9=CC=C(C(NNC(C%12=CC=CC=C%12)=O)=O)C=C9)=C3/C=CC4=N3)N2)=C1N=C(\C(C8=CC=C(C(NNC(C%10=CC=CC=C%10)=O)=O)C=C8)=C(C=C6)/N/C6=C4/C5=CC=C(C(NNC(C%13=CC=CC=C%13)=O)=O)C=C5)C=C/1,418.0,652.0,,,0.34,0.35,False,10.1007/s10895-018-2264-x
O=C(NNC(C)=O)C(C=C7)=CC=C7\C(C2=CC=C(/C(C9=CC=C(C(NNC(C)=O)=O)C=C9)=C3/C=CC4=N3)N2)=C1N=C(\C(C8=CC=C(C(NNC(C)=O)=O)C=C8)=C(C=C6)/N/C6=C4/C5=CC=C(C(NNC(C)=O)=O)C=C5)C=C/1,421.0,652.0,,,0.59,0.41,False,10.1007/s10895-018-2264-x
O=C(NNC(S%10=NC(C=CC=C%11)=C%11N%10)=O)C(C=C7)=CC=C7\C(C2=CC=C(/C(C9=CC=C(C(NNC(S%12=NC(C=CC=C%13)=C%13N%12)=O)=O)C=C9)=C3/C=CC4=N3)N2)=C1N=C(\C(C8=CC=C(C(NNC(S%16=NC(C=CC=C%17)=C%17N%16)=O)=O)C=C8)=C(C=C6)/N/C6=C4/C5=CC=C(C(NNC(S%14=NC(C=CC=C%15)=C%15N%14)=O)=O)C=C5)C=C/1,418.0,653.0,,,0.27,0.28,False,10.1007/s10895-018-2264-x
ClC1=C(S(=O)(O)=O)C=CC=C1/C(C3=CC=C(\C(C9=CC=CC(S(=O)(O)=O)=C9Cl)=C4/N=C(\C(C8=CC=CC(S(=O)(O)=O)=C8Cl)=C(C=C7)/N/C7=C5C6=CC=CC(S(=O)(O)=O)=C6Cl)C=C4)N3)=C2C=CC\5=N/2,413.0,,,,0.74,0.008,False,10.1111/j.1751-1097.2007.00073.x
O=C(O)C(C=C9)=CC=C9\C(C(C=C5)=N/C5=C3C4=CC=CC=C4)=C(N6)/C=C/C6=C(C7=CC=CC=C7)/C2=N/C(C=C2)=C(C8=CC=CC=C8)\C1=CC=C\3N1,414.0,647.0,,,0.63,0.04,False,10.1021/jm401653r
O=C(O)C(C=C9)=CC=C9\C(C(C=C5)=N/C5=C3C4=CC=[N+](C)C=C4)=C(N6)/C=C/C6=C(C7=CC=[N+](C)C=C7)/C2=N/C(C=C2)=C(C8=CC=[N+](C)C=C8)\C1=CC=C\3N1,425.0,65.0,,,0.69,0.022,False,10.1021/jm401653r
C[N+](C=C9)=CC=C9/C(C2=CC=C(\C(C8=CC=[N+](C)C=C8)=C3/N=C(\C(C7=CC=[N+](C)C=C7)=C(C=C6)/N/C6=C4C5=CC=[N+](C)C=C5)C=C3)N2)=C1C=CC\4=N/1.[I-].[I-].[I-].[I-],418.0,654.0,,,0.25,,False,10.1016/j.dyepig.2009.07.008
OC(C=C9)=CC=C9\C(C2=CC=C(/C(C7=CC=[N+](C)C=C7)=C3/C=CC4=N3)N2)=C1N=C(\C(C8=CC=[N+](C)C=C8)=C(C=C6)/N/C6=C4/C5=CC=[N+](C)C=C5)C=C/1.[I-].[I-].[I-],426.0,652.0,,,0.64,,False,10.1016/j.dyepig.2009.07.008
OC(C=C9)=CC=C9/C(C4=N/C(C=C4)=C2C3=CC=C(O)C=C3)=C(C=C6)/N/C6=C(C8=CC=[N+](C)C=C8)\C(C=C5)=N/C5=C(C7=CC=[N+](C)C=C7)\C1=CC=C\2N1.[I-].[I-],423.0,656.0,,,0.44,,False,10.1016/j.dyepig.2009.07.008
OC(C=C9)=CC=C9\C(C(C=C5)=N/C5=C3C4=CC=[N+](C)C=C4)=C(N6)/C=C/C6=C(C7=CC=C(O)C=C7)/C2=N/C(C=C2)=C(C8=CC=C(O)C=C8)\C1=CC=C\3N1.[I-],418.0,656.0,,,0.45,,False,10.1016/j.dyepig.2009.07.008
OC(C=C9)=CC=C9/C(C2=CC=C(\C(C8=CC=C(O)C=C8)=C3/N=C(\C(C7=CC=C(O)C=C7)=C(C=C6)/N/C6=C4C5=CC=C(O)C=C5)C=C3)N2)=C1C=CC\4=N/1,417.0,606.0,,,0.56,,False,10.1016/j.dyepig.2009.07.008
CCCCCCCCCCCCCCCCOC(C=C9)=CC=C9\C(C(C=C5)=N/C5=C3C4=CC=NC=C4)=C(N6)/C=C/C6=C(C7=CC=NC=C7)/C2=N/C(C=C2)=C(C8=CC=NC=C8)\C1=CC=C\3N1,420.0,420.0,,,0.61,0.09,False,10.1142/S1088424615501047
O=C(C(C=C9)=CC=C9\C(C(C=C5)=N/C5=C3C4=CC=NC=C4)=C(N6)/C=C/C6=C(C7=CC=NC=C7)/C2=N/C(C=C2)=C(C8=CC=NC=C8)\C1=CC=C\3N1)OC,419.0,420.0,,,0.6,0.1,False,10.1142/S1088424615501047
O=C(C(C=C9)=CC=C9\C(C(C=C5)=N/C5=C3C4=CC=NC=C4)=C(N6)/C=C/C6=C(C7=CC=NC=C7)/C2=N/C(C=C2)=C(C8=CC=NC=C8)\C1=CC=C\3N1)OCCCCCCCCCCCCCCCC,417.0,420.0,,,0.61,0.08,False,10.1142/S1088424615501047
O=C(C(C=C9)=CC=C9\C(C(C=C5)=N/C5=C3C4=CC=NC=C4)=C(N6)/C=C/C6=C(C7=CC=NC=C7)/C2=N/C(C=C2)=C(C8=CC=NC=C8)\C1=CC=C\3N1)OCCCCCCCCCCCCCCCCCC,419.0,420.0,,,0.61,0.08,False,10.1142/S1088424615501047
O=C(C#CC#CC#CC#CC#CC#CC#CC)NC(C=C9)=CC=C9\C(C(C=C5)=N/C5=C3C4=CC=NC=C4)=C(N6)/C=C/C6=C(C7=CC=NC=C7)/C2=N/C(C=C2)=C(C8=CC=NC=C8)\C1=CC=C\3N1.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],420.0,420.0,,,0.59,0.08,False,10.1142/S1088424615501047
O=C(N(C(NC%11CCCCC%11)=O)C%10CCCCC%10)C(C=C9)=CC=C9\C(C(C=C5)=N/C5=C3C4=CC=NC=C4)=C(N6)/C=C/C6=C(C7=CC=NC=C7)/C2=N/C(C=C2)=C(C8=CC=NC=C8)\C1=CC=C\3N1,419.0,420.0,,,0.62,0.1,False,10.1142/S1088424615501047
C2(\C(C8=CC=CC=C8)=C(C=C6)/N/C6=C4C5=CC=CC=C5)=N/C(C=C2)=C(C9=CC=CC=C9)\C1=CC=C(/C(C7=CC=CC=C7)=C3/C=CC\4=N3)N1,651.0,420.0,,,0.62,0.1,False,10.1142/S1088424615501047
C2(\C(C%10=CC(C=CC=C%17)=C%17C%11=C%10C=CC=C%11)=C(C=C7)/N/C7=C4C5=CC(C=CC=C%14)=C%14C6=C5C=CC=C6)=N/C(C=C2)=C(C%12=CC(C=CC=C%16)=C%16C%13=C%12C=CC=C%13)\C1=CC=C(/C(C8=CC(C=CC=C%15)=C%15C9=C8C=CC=C9)=C3/C=CC\4=N3)N1,427.0,420.0,,,0.63,0.09,False,10.1142/S1088424615501047
OC1=CC(\C(C(C=C6)=N/C6=C4C5=CC=CC(O)=C5)=C(N7)/C=C/C7=C(C8=CC=CC(O)=C8)/C3=N/C(C=C3)=C(C9=CC=CC(O)=C9)\C2=CC=C\4N2)=CC=C1,415.0,654.0,,,0.6,0.098,False,10.1016/j.dyepig.2013.06.029
OC1=CC(\C(C(CC6)=N/C6=C4C5=CC=CC(O)=C5)=C(N7)/C=C/C7=C(C8=CC=CC(O)=C8)/C3=N/C(C=C3)=C(C9=CC=CC(O)=C9)\C2=CC=C\4N2)=CC=C1,416.0,651.0,,,0.57,0.21,False,10.1016/j.dyepig.2013.06.029
OC1=CC(\C(C(CC6)=N/C6=C4C5=CC=CC(O)=C5)=C(N7)/C=C/C7=C(C8=CC=C(OCCCCCCCCCCCCCCCC)C=C8)/C3=N/C(C=C3)=C(C9=CC=CC(O)=C9)\C2=CC=C\4N2)=CC=C1,422.0,651.0,,,0.6,0.096,False,10.1016/j.dyepig.2013.06.029
OC(C=C9)=C(OC)C=C9/C(C2=CC=C(\C(C8=CC(OC)=C(O)C=C8)=C3/N=C(\C(C7=CC(OC)=C(O)C=C7)=C(C=C6)/N/C6=C4C5=CC(OC)=C(O)C=C5)C=C3)N2)=C1C=CC\4=N/1,423.0,656.0,,,0.62,0.126,False,10.1016/j.dyepig.2013.06.029
OC(C(OC)=C9)=C(OC)C=C9/C(C2=CC=C(\C(C8=CC(OC)=C(O)C(OC)=C8)=C3/N=C(\C(C7=CC(OC)=C(O)C(OC)=C7)=C(C=C6)/N/C6=C4C5=CC(OC)=C(O)C(OC)=C5)C=C3)N2)=C1C=CC\4=N/1,424.0,657.0,,,0.63,0.12,False,10.1016/j.dyepig.2013.06.029
OC(C([H])=C9)=C([H])C=C9\C(C(C=C5)=N/C5=C3C4=CC([H])=C(OCCCCCCCCCCCCCCCC)C([H])=C4)=C(N6)/C=C/C6=C(C7=CC([H])=C(O)C([H])=C7)/C2=N/C(C=C2)=C(C8=CC([H])=C(O)C([H])=C8)\C1=CC=C\3N1,423.0,657.0,,,0.64,0.126,False,10.1016/j.dyepig.2013.06.029
[H]C(C(OCCCCCCCCCCCCCCCC)=C9)=C([H])C=C9/C(C2=CC=C(\C(C8=CC(O)=C([H])C([H])=C8)=C3/N=C(\C(C7=CC(O)=C([H])C([H])=C7)=C(C=C6)/N/C6=C4C5=CC(O)=C([H])C([H])=C5)C=C3)N2)=C1C=CC\4=N/1,419.0,648.0,,,0.63,0.086,False,10.1016/j.dyepig.2013.06.029
OC(C([H])=C9)=C([H])C=C9\C(C(C=C5)=N/C5=C3C4=CC([H])=C(OC(CCCCCCCCCCCCCCC)=O)C([H])=C4)=C(N6)/C=C/C6=C(C7=CC([H])=C(O)C([H])=C7)/C2=N/C(C=C2)=C(C8=CC([H])=C(O)C([H])=C8)\C1=CC=C\3N1,419.0,653.0,,,0.65,0.114,False,10.1016/j.dyepig.2013.06.029
[H]C(C(OC(CCCCCCCCCCCCCCC)=O)=C9)=C([H])C=C9/C(C2=CC=C(\C(C8=CC(O)=C([H])C([H])=C8)=C3/N=C(\C(C7=CC(O)=C([H])C([H])=C7)=C(C=C6)/N/C6=C4C5=CC(O)=C([H])C([H])=C5)C=C3)N2)=C1C=CC\4=N/1,419.0,650.0,,,0.64,0.092,False,10.1016/j.dyepig.2013.06.029
OC(C([H])=C9)=C(OC)C=C9\C(C(C=C5)=N/C5=C3C4=CC([H])=C(OCCCCCCCCCCCCCCCC)C(OC)=C4)=C(N6)/C=C/C6=C(C7=CC(OC)=C(O)C([H])=C7)/C2=N/C(C=C2)=C(C8=CC(OC)=C(O)C([H])=C8)\C1=CC=C\3N1.CC,426.0,657.0,,,0.68,0.128,False,10.1016/j.dyepig.2013.06.029
